Date, Time,Pressure,Temp A,Temp B,Temp C,Conductivity
04/03/2025,17:25:00,0.00,nan,nan,nan,
04/03/2025,17:25:01,0.00,nan,nan,nan,0.00
04/03/2025,17:25:02,0.00,nan,nan,nan,0.00
04/03/2025,17:25:03,0.00,nan,nan,nan,0.00
04/03/2025,17:25:04,0.00,nan,nan,nan,0.00
04/03/2025,17:25:05,0.00,nan,nan,nan,0.00
04/03/2025,17:25:06,0.00,nan,nan,nan,0.00
04/03/2025,17:25:07,0.00,nan,nan,nan,0.00
04/03/2025,17:25:08,0.00,nan,nan,nan,0.00
04/03/2025,17:25:09,0.00,nan,nan,nan,0.00
04/03/2025,17:25:10,0.00,nan,nan,nan,0.00
04/03/2025,17:25:11,0.00,nan,nan,nan,0.00
04/03/2025,17:25:12,0.00,nan,nan,nan,0.00
04/03/2025,17:25:13,0.00,nan,nan,nan,0.00
04/03/2025,17:25:14,0.00,nan,nan,nan,0.00
04/03/2025,17:25:15,0.00,nan,nan,nan,0.00
04/03/2025,17:25:16,0.00,nan,nan,nan,0.00
04/03/2025,17:25:17,0.00,nan,nan,nan,0.00
04/03/2025,17:25:18,0.00,nan,nan,nan,0.00
04/03/2025,17:25:19,0.00,nan,nan,nan,0.00
04/03/2025,17:25:20,0.00,nan,nan,nan,0.00
04/03/2025,17:25:21,0.00,nan,nan,nan,0.00
04/03/2025,17:25:22,0.00,nan,nan,nan,0.00
04/03/2025,17:25:23,0.00,nan,nan,nan,0.00
04/03/2025,17:25:24,0.00,nan,nan,nan,0.00
04/03/2025,17:25:25,0.00,nan,nan,nan,0.00
04/03/2025,17:25:26,0.00,nan,nan,nan,0.00
04/03/2025,17:25:27,0.00,nan,nan,nan,0.00
04/03/2025,17:25:28,0.00,nan,nan,nan,0.00
04/03/2025,17:25:29,0.00,nan,nan,nan,0.00
04/03/2025,17:25:30,0.00,nan,nan,nan,0.00
04/03/2025,17:25:31,0.00,nan,nan,nan,0.00
